color,team_region,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,positioning_avg_distance_to_ball,demo_inflicted,demo_taken,winner,car_name
blue,North America,BeastMode,8,2,0,1,486,25.0,2468.0,2.0,0.0,TRUE,Octane
blue,North America,Comm,5,1,0,2,430,20.0,3216.0,4.0,1.0,TRUE,Octane
blue,North America,Torment,4,1,1,0,363,25.0,2979.0,0.0,1.0,TRUE,Octane
orange,Sub-Saharan Africa,Darth.,1,0,5,1,519,0.0,3075.0,1.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,Snowyy,0,0,3,0,274,0.0,2560.0,1.0,3.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,2,1,0,0,266,50.0,2584.0,0.0,3.0,FALSE,Octane
blue,North America,Comm,7,4,2,1,805,57.14285714285714,3150.0,1.0,1.0,TRUE,Octane
blue,North America,BeastMode,4,1,2,3,571,25.0,2709.0,1.0,1.0,TRUE,Octane
blue,North America,Torment,3,0,0,1,136,0.0,3344.0,0.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,Darth.,1,1,2,1,409,100.0,3254.0,1.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,5,1,1,1,349,20.0,2599.0,1.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,Snowyy,0,0,2,0,253,0.0,2760.0,0.0,0.0,FALSE,Fennec
blue,North America,BeastMode,5,2,0,2,598,40.0,2932.0,0.0,2.0,TRUE,Octane
blue,North America,Torment,4,2,1,1,459,50.0,3044.0,1.0,1.0,TRUE,Octane
blue,North America,Comm,4,1,1,1,310,25.0,3171.0,2.0,0.0,TRUE,Octane
orange,Sub-Saharan Africa,Darth.,0,0,2,0,239,0.0,3029.0,0.0,2.0,FALSE,Fennec
orange,Sub-Saharan Africa,Snowyy,1,0,1,0,162,0.0,2779.0,1.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,1,0,0,0,84,0.0,2916.0,2.0,0.0,FALSE,Octane
blue,North America,Comm,5,1,1,2,508,20.0,2884.0,3.0,1.0,TRUE,Octane
blue,North America,BeastMode,3,1,1,1,370,33.33333333333333,2985.0,1.0,2.0,TRUE,Octane
blue,North America,Torment,3,1,0,0,224,33.33333333333333,3177.0,1.0,3.0,TRUE,Octane
orange,Sub-Saharan Africa,Snowyy,2,0,3,0,417,0.0,2575.0,2.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,SkillSteal,0,1,3,0,381,0.0,2740.0,3.0,3.0,FALSE,Fennec
orange,Sub-Saharan Africa,Darth.,1,0,1,1,212,0.0,2969.0,1.0,1.0,FALSE,Fennec
blue,Oceania,CJCJ,5,4,0,0,663,80.0,2813.0,0.0,0.0,TRUE,Fennec
blue,Oceania,Kamii,2,0,2,2,320,0.0,3242.0,1.0,1.0,TRUE,Fennec
blue,Oceania,Fever,4,0,0,1,184,0.0,2975.0,3.0,1.0,TRUE,Fennec
orange,Sub-Saharan Africa,Daisy,1,0,2,0,325,0.0,2338.0,2.0,2.0,FALSE,Fennec
orange,Sub-Saharan Africa,Happymeal,1,0,2,0,306,0.0,2744.0,0.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,2Die4,0,0,2,0,198,0.0,2717.0,0.0,1.0,FALSE,Octane
blue,Oceania,Fever,6,2,2,1,687,33.33333333333333,2681.0,1.0,0.0,TRUE,Fennec
blue,Oceania,Kamii,1,0,1,1,269,0.0,2934.0,2.0,0.0,TRUE,Fennec
blue,Oceania,CJCJ,2,1,0,0,196,50.0,3441.0,1.0,2.0,TRUE,Fennec
orange,Sub-Saharan Africa,2Die4,0,0,4,0,372,0.0,2550.0,1.0,2.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,0,1,0,178,0.0,2585.0,1.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,Happymeal,3,0,0,0,174,0.0,3146.0,0.0,1.0,FALSE,Fennec
blue,Oceania,Fever,5,3,1,0,535,60.0,2736.0,0.0,0.0,TRUE,Fennec
blue,Oceania,Kamii,2,0,2,1,367,0.0,3123.0,2.0,3.0,TRUE,Fennec
blue,Oceania,CJCJ,3,0,2,1,331,0.0,2937.0,0.0,0.0,TRUE,Fennec
orange,Sub-Saharan Africa,Happymeal,2,0,4,0,390,0.0,2878.0,1.0,0.0,FALSE,Fennec
orange,Sub-Saharan Africa,2Die4,1,0,1,0,247,0.0,2556.0,1.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,0,1,0,189,0.0,2606.0,1.0,1.0,FALSE,Fennec
blue,Oceania,Kamii,3,1,0,2,422,33.33333333333333,3142.0,2.0,0.0,TRUE,Fennec
blue,Oceania,Fever,3,1,0,1,383,33.33333333333333,2919.0,3.0,0.0,TRUE,Fennec
blue,Oceania,CJCJ,5,1,1,0,336,20.0,3295.0,0.0,0.0,TRUE,Fennec
orange,Sub-Saharan Africa,2Die4,1,1,4,1,573,100.0,2603.0,0.0,1.0,FALSE,Octane
orange,Sub-Saharan Africa,Daisy,2,1,1,0,343,50.0,2454.0,0.0,1.0,FALSE,Fennec
orange,Sub-Saharan Africa,Happymeal,0,0,1,0,196,0.0,2508.0,0.0,3.0,FALSE,Fennec
blue,Europe,ApparentlyJack,2,2,1,1,491,100.0,2777.0,0.0,1.0,TRUE,Octane
blue,Europe,Scrub Killa,1,1,0,2,330,100.0,3118.0,2.0,1.0,TRUE,Octane
blue,Europe,Joreuz,1,1,0,0,238,100.0,2843.0,2.0,0.0,TRUE,Octane
orange,Asia-Pacific North,Maxeew,1,1,0,0,222,100.0,2657.0,1.0,0.0,FALSE,Octane
orange,Asia-Pacific North,Commutator,1,0,0,0,156,0.0,3237.0,0.0,3.0,FALSE,Fennec
orange,Asia-Pacific North,LCT,0,0,0,0,96,0.0,2965.0,1.0,1.0,FALSE,Dominus
blue,Europe,ApparentlyJack,6,3,0,2,573,50.0,3243.0,0.0,5.0,TRUE,Octane
blue,Europe,Joreuz,5,2,1,2,504,40.0,3359.0,1.0,3.0,TRUE,Octane
blue,Europe,Scrub Killa,3,1,0,1,272,33.33333333333333,3139.0,3.0,0.0,TRUE,Octane
orange,Asia-Pacific North,LCT,0,0,3,0,318,0.0,2822.0,4.0,2.0,FALSE,Dominus
orange,Asia-Pacific North,Maxeew,1,0,0,0,180,0.0,2759.0,4.0,0.0,FALSE,Octane
orange,Asia-Pacific North,Commutator,0,0,1,0,133,0.0,2847.0,0.0,2.0,FALSE,Fennec
blue,Europe,Joreuz,4,3,3,1,862,75.0,3068.0,1.0,0.0,TRUE,Octane
blue,Europe,ApparentlyJack,7,3,0,2,639,42.857142857142854,2864.0,1.0,0.0,TRUE,Octane
blue,Europe,Scrub Killa,3,1,1,3,525,33.33333333333333,3026.0,1.0,0.0,TRUE,Octane
orange,Asia-Pacific North,Maxeew,3,1,1,0,296,33.33333333333333,2777.0,0.0,1.0,FALSE,Fennec
orange,Asia-Pacific North,LCT,2,0,1,0,215,0.0,2731.0,0.0,0.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,0,0,0,0,132,0.0,2968.0,0.0,2.0,FALSE,Fennec
blue,Europe,Joreuz,7,3,1,4,857,42.857142857142854,3072.0,0.0,1.0,TRUE,Octane
blue,Europe,ApparentlyJack,5,3,1,3,779,60.0,3054.0,0.0,0.0,TRUE,Octane
blue,Europe,Scrub Killa,2,1,1,0,350,50.0,2969.0,1.0,2.0,TRUE,Octane
orange,Asia-Pacific North,Maxeew,1,0,3,0,338,0.0,2632.0,1.0,0.0,FALSE,Fennec
orange,Asia-Pacific North,LCT,3,1,1,0,250,33.33333333333333,2953.0,2.0,1.0,FALSE,Dominus
orange,Asia-Pacific North,Commutator,1,0,1,1,243,0.0,3120.0,0.0,0.0,FALSE,Fennec
blue,North America,retals,3,2,1,1,541,66.66666666666666,3028.0,3.0,2.0,TRUE,Octane
blue,North America,Arsenal,3,2,1,0,487,66.66666666666666,2748.0,2.0,3.0,TRUE,Octane
blue,North America,Daniel,3,0,1,1,272,0.0,2973.0,1.0,3.0,TRUE,Octane
orange,,Lostt,2,1,1,2,526,50.0,3077.0,5.0,5.0,FALSE,Octane
orange,,Aztromick,2,1,1,1,385,50.0,2651.0,1.0,0.0,FALSE,Fennec
orange,,kv1,2,1,1,0,334,50.0,3100.0,2.0,1.0,FALSE,Fennec
blue,North America,Daniel,2,1,0,0,314,50.0,3017.0,0.0,0.0,TRUE,Octane
blue,North America,Arsenal,2,0,2,1,307,0.0,2768.0,2.0,2.0,TRUE,Octane
blue,North America,retals,4,1,0,0,304,25.0,2906.0,4.0,0.0,TRUE,Octane
orange,,Lostt,1,1,2,0,451,100.0,2909.0,0.0,1.0,FALSE,Octane
orange,,Aztromick,1,0,2,0,226,0.0,2812.0,2.0,2.0,FALSE,Fennec
orange,,kv1,1,0,1,1,224,0.0,3190.0,0.0,3.0,FALSE,Fennec
blue,North America,Arsenal,2,0,2,0,267,0.0,2965.0,3.0,0.0,FALSE,Octane
blue,North America,Daniel,3,0,1,0,234,0.0,2958.0,0.0,0.0,FALSE,Octane
blue,North America,retals,4,0,0,0,182,0.0,2839.0,0.0,2.0,FALSE,Octane
orange,,kv1,2,0,3,1,374,0.0,3152.0,0.0,0.0,TRUE,Fennec
orange,,Lostt,2,1,1,0,355,50.0,2904.0,1.0,1.0,TRUE,Octane
orange,,Aztromick,1,0,2,0,233,0.0,2556.0,1.0,2.0,TRUE,Fennec
blue,North America,Daniel,3,2,0,0,425,66.66666666666666,3134.0,1.0,1.0,TRUE,Octane
blue,North America,Arsenal,2,0,1,0,239,0.0,2556.0,0.0,0.0,TRUE,Octane
blue,North America,retals,2,0,0,0,142,0.0,3077.0,1.0,2.0,TRUE,Octane
orange,,kv1,2,1,1,0,310,50.0,2673.0,2.0,0.0,FALSE,Fennec
orange,,Aztromick,1,0,0,1,242,0.0,2785.0,1.0,1.0,FALSE,Fennec
orange,,Lostt,0,0,0,0,124,0.0,2821.0,0.0,1.0,FALSE,Octane
blue,North America,retals,1,1,3,0,430,100.0,2471.0,0.0,1.0,FALSE,Octane
blue,North America,Daniel,1,0,1,1,349,0.0,2835.0,0.0,0.0,FALSE,Octane
blue,North America,Arsenal,2,0,2,0,249,0.0,2954.0,1.0,3.0,FALSE,Octane
orange,,Lostt,5,2,1,0,510,40.0,2663.0,2.0,0.0,TRUE,Octane
orange,,Aztromick,4,0,1,1,318,0.0,2703.0,0.0,1.0,TRUE,Fennec
orange,,kv1,0,0,1,0,122,0.0,3396.0,2.0,0.0,TRUE,Fennec
blue,North America,retals,5,1,4,0,594,20.0,2972.0,0.0,1.0,TRUE,Octane
blue,North America,Daniel,3,2,1,0,519,66.66666666666666,2948.0,3.0,3.0,TRUE,Octane
blue,North America,Arsenal,1,0,0,1,196,0.0,2828.0,1.0,1.0,TRUE,Octane
orange,,Aztromick,2,1,2,0,394,50.0,2957.0,2.0,3.0,FALSE,Fennec
orange,,Lostt,3,1,1,0,375,33.33333333333333,2649.0,1.0,0.0,FALSE,Octane
orange,,kv1,2,0,1,1,324,0.0,3161.0,2.0,1.0,FALSE,Fennec
blue,Europe,AztraL,5,3,1,1,679,60.0,2636.0,1.0,0.0,TRUE,Octane
blue,Europe,noly,1,0,4,1,498,0.0,3390.0,2.0,2.0,TRUE,Fennec
blue,Europe,itachi,3,1,0,2,428,33.33333333333333,2784.0,1.0,2.0,TRUE,Fennec
orange,Middle East & North Africa,ams.,2,0,2,1,268,0.0,2661.0,2.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Zez0nix,1,1,0,0,254,100.0,2856.0,1.0,2.0,FALSE,Octane
orange,Middle East & North Africa,M7sN,3,0,0,0,210,0.0,2584.0,1.0,0.0,FALSE,Fennec
blue,Europe,itachi,6,1,2,2,597,16.666666666666664,2599.0,2.0,0.0,TRUE,Fennec
blue,Europe,noly,4,1,1,1,345,25.0,3321.0,2.0,2.0,TRUE,Fennec
blue,Europe,AztraL,6,1,1,0,340,16.666666666666664,2708.0,0.0,2.0,TRUE,Octane
orange,Middle East & North Africa,M7sN,3,1,2,1,491,33.33333333333333,2360.0,1.0,1.0,FALSE,Fennec
orange,Middle East & North Africa,Zez0nix,1,1,2,1,386,100.0,2840.0,3.0,2.0,FALSE,Octane
orange,Middle East & North Africa,ams.,2,0,2,0,289,0.0,2510.0,0.0,1.0,FALSE,Octane
blue,Europe,AztraL,5,2,1,1,524,40.0,2601.0,1.0,1.0,TRUE,Octane
blue,Europe,noly,5,1,2,0,374,20.0,3288.0,1.0,1.0,TRUE,Fennec
blue,Europe,itachi,3,0,0,1,188,0.0,2902.0,2.0,1.0,TRUE,Fennec
orange,Middle East & North Africa,M7sN,0,0,4,0,400,0.0,2880.0,2.0,1.0,FALSE,Fennec
orange,Middle East & North Africa,ams.,2,1,0,0,330,50.0,2696.0,1.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Zez0nix,2,0,2,0,302,0.0,2598.0,0.0,1.0,FALSE,Octane
blue,Europe,AztraL,1,1,1,0,363,100.0,2494.0,0.0,0.0,FALSE,Octane
blue,Europe,itachi,1,0,0,0,190,0.0,2577.0,1.0,3.0,FALSE,Fennec
blue,Europe,noly,3,0,0,0,162,0.0,3231.0,2.0,0.0,FALSE,Fennec
orange,Middle East & North Africa,M7sN,1,1,1,0,337,100.0,2477.0,0.0,1.0,TRUE,Fennec
orange,Middle East & North Africa,ams.,2,0,1,0,273,0.0,2444.0,0.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Zez0nix,3,1,0,0,246,33.33333333333333,2843.0,3.0,1.0,TRUE,Octane
blue,Europe,AztraL,1,2,3,0,534,200.0,2855.0,1.0,2.0,TRUE,Octane
blue,Europe,itachi,3,1,1,0,442,33.33333333333333,2639.0,3.0,2.0,TRUE,Fennec
blue,Europe,noly,3,0,0,3,361,0.0,2893.0,1.0,0.0,TRUE,Octane
orange,Middle East & North Africa,M7sN,3,1,3,0,536,33.33333333333333,2536.0,1.0,2.0,FALSE,Fennec
orange,Middle East & North Africa,ams.,4,1,0,1,388,25.0,2577.0,1.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Zez0nix,0,0,2,1,280,0.0,2512.0,2.0,1.0,FALSE,Octane
blue,Oceania,Superlachie,3,2,1,0,408,66.66666666666666,2732.0,0.0,0.0,TRUE,Octane
blue,Oceania,Scrub,2,0,1,1,223,0.0,2798.0,1.0,0.0,TRUE,Octane
blue,Oceania,bananahead,1,0,0,1,182,0.0,3012.0,0.0,4.0,TRUE,Dominus
orange,Middle East & North Africa,Impressive,2,0,1,0,232,0.0,2757.0,1.0,0.0,FALSE,Fennec
orange,Middle East & North Africa,Senzo,1,0,2,0,217,0.0,2537.0,1.0,1.0,FALSE,Octane
orange,Middle East & North Africa,Smw.,0,0,0,0,90,0.0,2655.0,2.0,0.0,FALSE,Octane
blue,Oceania,bananahead,1,1,2,2,527,100.0,2891.0,5.0,0.0,TRUE,Dominus
blue,Oceania,Scrub,2,2,2,0,515,100.0,3144.0,1.0,3.0,TRUE,Octane
blue,Oceania,Superlachie,0,0,3,1,369,0.0,2985.0,2.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Senzo,2,1,0,1,256,50.0,2729.0,2.0,3.0,FALSE,Octane
orange,Middle East & North Africa,Impressive,4,1,0,0,240,25.0,2843.0,0.0,2.0,FALSE,Fennec
orange,Middle East & North Africa,Smw.,3,0,0,1,176,0.0,2863.0,2.0,3.0,FALSE,Octane
blue,Oceania,bananahead,5,2,3,0,865,40.0,2932.0,1.0,1.0,TRUE,Dominus
blue,Oceania,Superlachie,5,0,5,3,777,0.0,2930.0,2.0,3.0,TRUE,Octane
blue,Oceania,Scrub,5,1,2,0,646,20.0,2923.0,0.0,1.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,4,0,4,2,704,0.0,2609.0,2.0,2.0,FALSE,Octane
orange,Middle East & North Africa,Impressive,4,1,3,0,590,25.0,2745.0,2.0,0.0,FALSE,Fennec
orange,Middle East & North Africa,Senzo,6,1,2,0,588,16.666666666666664,2708.0,1.0,1.0,FALSE,Octane
blue,Oceania,bananahead,3,1,0,0,326,33.33333333333333,2720.0,0.0,1.0,TRUE,Dominus
blue,Oceania,Superlachie,1,0,2,0,230,0.0,3035.0,2.0,2.0,TRUE,Octane
blue,Oceania,Scrub,1,0,2,0,192,0.0,2665.0,0.0,2.0,TRUE,Octane
orange,Middle East & North Africa,Smw.,2,0,2,0,263,0.0,2284.0,1.0,0.0,FALSE,Octane
orange,Middle East & North Africa,Senzo,4,0,1,0,196,0.0,2765.0,1.0,0.0,FALSE,Octane
orange,Middle East & North Africa,Impressive,0,0,1,0,162,0.0,2726.0,3.0,2.0,FALSE,Fennec
blue,South America,math,0,0,3,1,467,0.0,2574.0,1.0,0.0,FALSE,Fennec
blue,South America,nxghtt,3,2,1,1,426,66.66666666666666,3003.0,1.0,1.0,FALSE,Octane
blue,South America,Sad,4,1,1,0,337,25.0,2886.0,3.0,0.0,FALSE,Octane
orange,Europe,ExoTiiK,7,3,0,2,579,42.857142857142854,3050.0,0.0,0.0,TRUE,Fennec
orange,Europe,Chausette45,3,1,2,1,472,33.33333333333333,2534.0,0.0,1.0,TRUE,Octane
orange,Europe,Kassio,2,1,0,1,306,50.0,2926.0,1.0,4.0,TRUE,Octane
blue,South America,nxghtt,2,0,1,1,266,0.0,2943.0,2.0,0.0,FALSE,Octane
blue,South America,math,3,1,0,0,230,33.33333333333333,3002.0,1.0,0.0,FALSE,Fennec
blue,South America,Sad,3,0,0,0,126,0.0,3056.0,4.0,2.0,FALSE,Octane
orange,Europe,ExoTiiK,1,1,3,0,475,100.0,2494.0,2.0,2.0,TRUE,Fennec
orange,Europe,Kassio,2,1,0,1,278,50.0,3016.0,0.0,1.0,TRUE,Octane
orange,Europe,Chausette45,0,0,2,1,225,0.0,3083.0,0.0,4.0,TRUE,Octane
blue,South America,nxghtt,4,1,6,0,731,25.0,3090.0,1.0,2.0,FALSE,Octane
blue,South America,Sad,5,1,3,1,665,20.0,3038.0,4.0,0.0,FALSE,Octane
blue,South America,math,1,0,3,0,451,0.0,2860.0,2.0,3.0,FALSE,Fennec
orange,Europe,ExoTiiK,3,1,3,0,564,33.33333333333333,2966.0,1.0,3.0,TRUE,Fennec
orange,Europe,Chausette45,8,1,2,1,526,12.5,2666.0,1.0,2.0,TRUE,Octane
orange,Europe,Kassio,5,1,1,2,450,20.0,3003.0,3.0,2.0,TRUE,Octane
blue,South America,nxghtt,2,0,1,2,357,0.0,2973.0,2.0,1.0,FALSE,Octane
blue,South America,Sad,2,1,1,0,331,50.0,3083.0,1.0,0.0,FALSE,Octane
blue,South America,math,1,1,1,0,310,100.0,2766.0,1.0,0.0,FALSE,Fennec
orange,Europe,Kassio,4,3,0,0,580,75.0,3008.0,0.0,2.0,TRUE,Octane
orange,Europe,Chausette45,1,0,1,0,218,0.0,2967.0,0.0,1.0,TRUE,Octane
orange,Europe,ExoTiiK,0,0,0,1,172,0.0,2699.0,1.0,1.0,TRUE,Fennec
blue,Asia-Pacific North,ReaLize,0,0,3,0,420,0.0,2957.0,0.0,0.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,1,0,1,0,233,0.0,2886.0,0.0,4.0,FALSE,Octane
blue,Asia-Pacific North,sigms,1,0,0,0,64,0.0,3186.0,1.0,3.0,FALSE,Octane
orange,North America,mist,4,1,1,2,523,25.0,2958.0,1.0,0.0,TRUE,Octane
orange,North America,dreaz,3,1,1,0,342,33.33333333333333,2727.0,0.0,0.0,TRUE,Octane
orange,North America,Allushin,3,1,0,0,270,33.33333333333333,2933.0,6.0,1.0,TRUE,Octane
blue,Asia-Pacific North,Tenhow,2,1,4,1,570,50.0,2547.0,1.0,2.0,FALSE,Octane
blue,Asia-Pacific North,sigms,1,1,2,1,407,100.0,2692.0,2.0,0.0,FALSE,Octane
blue,Asia-Pacific North,ReaLize,2,0,0,0,226,0.0,2741.0,2.0,1.0,FALSE,Octane
orange,North America,mist,6,1,0,1,380,16.666666666666664,3242.0,0.0,0.0,TRUE,Octane
orange,North America,dreaz,5,1,1,1,370,20.0,2899.0,1.0,1.0,TRUE,Octane
orange,North America,Allushin,1,1,1,0,302,100.0,3188.0,2.0,4.0,TRUE,Octane
blue,Asia-Pacific North,sigms,1,1,5,0,585,100.0,2973.0,0.0,4.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,4,1,4,0,487,25.0,2830.0,0.0,2.0,FALSE,Octane
blue,Asia-Pacific North,ReaLize,0,1,2,2,468,0.0,2641.0,0.0,1.0,FALSE,Octane
orange,North America,Allushin,5,1,1,3,533,20.0,2772.0,2.0,0.0,TRUE,Octane
orange,North America,mist,9,2,1,0,527,22.22222222222222,3287.0,5.0,0.0,TRUE,Octane
orange,North America,dreaz,2,1,0,1,306,50.0,3196.0,0.0,0.0,TRUE,Octane
blue,Asia-Pacific North,ReaLize,4,1,3,0,433,25.0,2984.0,0.0,1.0,FALSE,Octane
blue,Asia-Pacific North,Tenhow,2,0,1,1,258,0.0,2849.0,0.0,1.0,FALSE,Octane
blue,Asia-Pacific North,sigms,0,0,1,0,202,0.0,3253.0,2.0,0.0,FALSE,Octane
orange,North America,dreaz,5,0,3,0,414,0.0,2433.0,0.0,0.0,TRUE,Octane
orange,North America,Allushin,1,1,1,1,362,100.0,2815.0,2.0,1.0,TRUE,Octane
orange,North America,mist,1,1,0,1,284,100.0,2924.0,0.0,1.0,TRUE,Octane
blue,North America,Comm,3,0,2,0,342,0.0,3002.0,0.0,1.0,FALSE,Fennec
blue,North America,Torment,2,1,1,0,301,50.0,3059.0,3.0,0.0,FALSE,Octane
blue,North America,BeastMode,4,0,1,1,280,0.0,2695.0,3.0,0.0,FALSE,Octane
orange,North America,retals,5,3,0,0,525,60.0,3316.0,1.0,3.0,TRUE,Octane
orange,North America,Daniel,3,0,3,2,442,0.0,3111.0,0.0,1.0,TRUE,Octane
orange,North America,Arsenal,2,1,2,1,360,50.0,2908.0,0.0,2.0,TRUE,Octane
blue,North America,Torment,3,0,6,0,697,0.0,2930.0,0.0,4.0,FALSE,Octane
blue,North America,BeastMode,4,1,2,1,587,25.0,2738.0,4.0,7.0,FALSE,Octane
blue,North America,Comm,3,1,3,0,574,33.33333333333333,2898.0,2.0,1.0,FALSE,Fennec
orange,North America,Daniel,7,3,2,0,868,42.857142857142854,3139.0,2.0,4.0,TRUE,Octane
orange,North America,Arsenal,3,0,4,0,535,0.0,2713.0,4.0,1.0,TRUE,Octane
orange,North America,retals,7,0,2,1,418,0.0,2990.0,6.0,1.0,TRUE,Octane
blue,North America,Comm,8,3,0,0,525,37.5,2700.0,7.0,0.0,TRUE,Fennec
blue,North America,Torment,5,0,1,1,276,0.0,3498.0,0.0,3.0,TRUE,Octane
blue,North America,BeastMode,2,0,0,1,252,0.0,2809.0,2.0,1.0,TRUE,Octane
orange,North America,Daniel,0,0,4,1,446,0.0,2869.0,2.0,2.0,FALSE,Octane
orange,North America,retals,2,1,3,0,428,50.0,2856.0,1.0,3.0,FALSE,Octane
orange,North America,Arsenal,1,0,2,0,241,0.0,3058.0,1.0,4.0,FALSE,Octane
blue,North America,Comm,1,0,5,0,434,0.0,3078.0,4.0,2.0,FALSE,Fennec
blue,North America,Torment,1,1,0,0,212,100.0,3097.0,1.0,0.0,FALSE,Octane
blue,North America,BeastMode,2,0,0,0,144,0.0,2817.0,0.0,2.0,FALSE,Octane
orange,North America,retals,4,2,0,0,382,50.0,3044.0,3.0,3.0,TRUE,Octane
orange,North America,Arsenal,2,0,2,2,344,0.0,2867.0,0.0,2.0,TRUE,Octane
orange,North America,Daniel,1,0,0,0,152,0.0,3144.0,1.0,0.0,TRUE,Octane
blue,North America,BeastMode,3,0,2,2,527,0.0,2661.0,0.0,1.0,TRUE,Octane
blue,North America,Comm,7,2,0,0,421,28.57142857142857,2930.0,4.0,1.0,TRUE,Fennec
blue,North America,Torment,2,0,3,0,338,0.0,3223.0,1.0,2.0,TRUE,Octane
orange,North America,Daniel,1,1,4,0,575,100.0,3041.0,3.0,1.0,FALSE,Octane
orange,North America,Arsenal,3,0,3,1,440,0.0,2832.0,1.0,3.0,FALSE,Octane
orange,North America,retals,2,0,2,0,231,0.0,2613.0,0.0,1.0,FALSE,Octane
blue,North America,BeastMode,1,1,0,0,240,100.0,2752.0,1.0,0.0,FALSE,Octane
blue,North America,Comm,3,0,0,0,180,0.0,3077.0,1.0,0.0,FALSE,Fennec
blue,North America,Torment,4,0,0,1,168,0.0,3055.0,3.0,3.0,FALSE,Octane
orange,North America,retals,4,3,4,3,977,75.0,2768.0,1.0,1.0,TRUE,Octane
orange,North America,Daniel,2,2,1,0,409,100.0,2984.0,1.0,2.0,TRUE,Octane
orange,North America,Arsenal,1,1,1,0,240,100.0,3244.0,1.0,2.0,TRUE,Octane
blue,Oceania,Kamii,1,1,2,1,442,100.0,2960.0,3.0,0.0,FALSE,Fennec
blue,Oceania,Fever,1,1,0,0,304,100.0,2817.0,2.0,1.0,FALSE,Fennec
blue,Oceania,CJCJ,2,0,0,1,168,0.0,3339.0,1.0,1.0,FALSE,Fennec
orange,Europe,AztraL,5,2,2,0,530,40.0,2773.0,0.0,2.0,TRUE,Octane
orange,Europe,itachi,1,1,0,0,286,100.0,2593.0,2.0,3.0,TRUE,Fennec
orange,Europe,noly,2,0,0,3,277,0.0,3200.0,0.0,1.0,TRUE,Octane
blue,Oceania,Kamii,2,0,1,0,265,0.0,2879.0,2.0,3.0,FALSE,Fennec
blue,Oceania,CJCJ,3,0,1,0,221,0.0,2970.0,0.0,0.0,FALSE,Fennec
blue,Oceania,Fever,0,0,1,0,203,0.0,2745.0,0.0,0.0,FALSE,Fennec
orange,Europe,itachi,3,3,1,1,657,100.0,2635.0,0.0,1.0,TRUE,Fennec
orange,Europe,AztraL,4,1,1,3,512,25.0,2730.0,1.0,1.0,TRUE,Octane
orange,Europe,noly,1,0,1,0,132,0.0,3243.0,2.0,0.0,TRUE,Octane
blue,Oceania,Kamii,3,2,2,0,489,66.66666666666666,2863.0,0.0,1.0,FALSE,Fennec
blue,Oceania,Fever,3,0,1,0,202,0.0,2728.0,1.0,1.0,FALSE,Fennec
blue,Oceania,CJCJ,1,0,1,0,171,0.0,3575.0,0.0,0.0,FALSE,Octane
orange,Europe,AztraL,2,1,3,1,478,50.0,2748.0,0.0,1.0,TRUE,Octane
orange,Europe,itachi,4,1,2,2,460,25.0,2756.0,1.0,0.0,TRUE,Fennec
orange,Europe,noly,1,1,1,0,256,100.0,3161.0,1.0,0.0,TRUE,Octane
blue,Oceania,CJCJ,4,0,1,0,246,0.0,2938.0,1.0,0.0,FALSE,Octane
blue,Oceania,Fever,2,0,0,0,142,0.0,2778.0,0.0,2.0,FALSE,Fennec
blue,Oceania,Kamii,0,0,1,0,136,0.0,3031.0,0.0,1.0,FALSE,Fennec
orange,Europe,noly,3,1,3,1,562,33.33333333333333,3183.0,1.0,1.0,TRUE,Fennec
orange,Europe,itachi,1,0,2,1,276,0.0,2665.0,0.0,0.0,TRUE,Fennec
orange,Europe,AztraL,2,1,0,0,244,50.0,2437.0,2.0,0.0,TRUE,Octane
blue,Europe,ApparentlyJack,6,1,0,0,334,16.666666666666664,2987.0,0.0,2.0,FALSE,Octane
blue,Europe,Joreuz,2,0,0,0,176,0.0,3106.0,0.0,1.0,FALSE,Octane
blue,Europe,Scrub Killa,0,0,1,0,170,0.0,3121.0,0.0,2.0,FALSE,Octane
orange,North America,dreaz,2,1,2,1,482,50.0,2831.0,2.0,0.0,TRUE,Octane
orange,North America,Allushin,1,1,2,1,429,100.0,2927.0,2.0,0.0,TRUE,Fennec
